POINTID,collarID,collOrig,SEX,Treatment,PrePost,ID,Timestamp,Northing,Easting
23018,41009,41009,M,L2H,PreMove,41009 PreMove,11/4/2018 18:00:0,33.357265,-81.671386
23019,41009,41009,M,L2H,PreMove,41009 PreMove,11/4/2018 20:00:0,33.357259,-81.671081
23020,41009,41009,M,L2H,PreMove,41009 PreMove,11/5/2018 0:00:0,33.358187,-81.686022
23021,41009,41009,M,L2H,PreMove,41009 PreMove,11/5/2018 2:00:0,33.358384,-81.676142
23022,41009,41009,M,L2H,PreMove,41009 PreMove,11/5/2018 4:00:0,33.357271,-81.671348
23023,41009,41009,M,L2H,PreMove,41009 PreMove,11/5/2018 6:00:0,33.356343,-81.675023
23024,41009,41009,M,L2H,PreMove,41009 PreMove,11/5/2018 12:00:0,33.356356,-81.675036
23025,41009,41009,M,L2H,PreMove,41009 PreMove,11/5/2018 18:00:0,33.356922,-81.673395
23026,41009,41009,M,L2H,PreMove,41009 PreMove,11/5/2018 22:00:0,33.359929,-81.669263
23027,41009,41009,M,L2H,PreMove,41009 PreMove,11/6/2018 0:00:0,33.362205,-81.668805
23028,41009,41009,M,L2H,PreMove,41009 PreMove,11/6/2018 2:00:0,33.364233,-81.67295
23029,41009,41009,M,L2H,PreMove,41009 PreMove,11/6/2018 4:00:0,33.368321,-81.673255
23030,41009,41009,M,L2H,PreMove,41009 PreMove,11/6/2018 6:00:0,33.365295,-81.677464
23031,41009,41009,M,L2H,PreMove,41009 PreMove,11/6/2018 12:00:0,33.365797,-81.676765
23032,41009,41009,M,L2H,PreMove,41009 PreMove,11/6/2018 18:00:0,33.36333,-81.673294
23033,41009,41009,M,L2H,PreMove,41009 PreMove,11/6/2018 20:00:0,33.360342,-81.668017
23034,41009,41009,M,L2H,PreMove,41009 PreMove,11/6/2018 22:00:0,33.360177,-81.670852
23035,41009,41009,M,L2H,PreMove,41009 PreMove,11/7/2018 0:00:0,33.357265,-81.67131
23036,41009,41009,M,L2H,PreMove,41009 PreMove,11/7/2018 2:00:0,33.354461,-81.673484
23037,41009,41009,M,L2H,PreMove,41009 PreMove,11/7/2018 4:00:0,33.351759,-81.674209
23038,41009,41009,M,L2H,PreMove,41009 PreMove,11/7/2018 6:00:0,33.355726,-81.679473
23039,41009,41009,M,L2H,PreMove,41009 PreMove,11/7/2018 12:00:0,33.356032,-81.674616
23040,41009,41009,M,L2H,PreMove,41009 PreMove,11/7/2018 18:00:0,33.356871,-81.671806
23041,41009,41009,M,L2H,PreMove,41009 PreMove,11/7/2018 20:00:0,33.357252,-81.671412
23042,41009,41009,M,L2H,PreMove,41009 PreMove,11/7/2018 22:00:0,33.357093,-81.671272
23043,41009,41009,M,L2H,PreMove,41009 PreMove,11/8/2018 0:00:0,33.353825,-81.671819
23044,41009,41009,M,L2H,PreMove,41009 PreMove,11/8/2018 2:00:0,33.353495,-81.673942
23045,41009,41009,M,L2H,PreMove,41009 PreMove,11/8/2018 4:00:0,33.353609,-81.67721
23046,41009,41009,M,L2H,PreMove,41009 PreMove,11/8/2018 6:00:0,33.356248,-81.675125
23047,41009,41009,M,L2H,PreMove,41009 PreMove,11/8/2018 12:00:0,33.356305,-81.675137
23048,41009,41009,M,L2H,PreMove,41009 PreMove,11/8/2018 18:00:0,33.356706,-81.673001
23049,41009,41009,M,L2H,PreMove,41009 PreMove,11/8/2018 20:00:0,33.357297,-81.671348
23050,41009,41009,M,L2H,PreMove,41009 PreMove,11/9/2018 0:00:0,33.357418,-81.673675
23051,41009,41009,M,L2H,PreMove,41009 PreMove,11/9/2018 2:00:0,33.355803,-81.683911
23052,41009,41009,M,L2H,PreMove,41009 PreMove,11/9/2018 4:00:0,33.35778,-81.686162
23053,41009,41009,M,L2H,PreMove,41009 PreMove,11/9/2018 6:00:0,33.364049,-81.686022
23054,41009,41009,M,L2H,PreMove,41009 PreMove,11/9/2018 12:00:0,33.364055,-81.685997
23055,41009,41009,M,L2H,PreMove,41009 PreMove,11/9/2018 20:00:0,33.357341,-81.671323
23056,41009,41009,M,L2H,PreMove,41009 PreMove,11/9/2018 22:00:0,33.357252,-81.671361
23057,41009,41009,M,L2H,PreMove,41009 PreMove,11/10/2018 0:00:0,33.357259,-81.671615
23058,41009,41009,M,L2H,PreMove,41009 PreMove,11/10/2018 2:00:0,33.361404,-81.6744
23059,41009,41009,M,L2H,PreMove,41009 PreMove,11/10/2018 4:00:0,33.364303,-81.67632
23060,41009,41009,M,L2H,PreMove,41009 PreMove,11/10/2018 18:00:0,33.361715,-81.668665
23061,41009,41009,M,L2H,PreMove,41009 PreMove,11/10/2018 20:00:0,33.359261,-81.668805
23062,41009,41009,M,L2H,PreMove,41009 PreMove,11/11/2018 0:00:0,33.359191,-81.668614
23063,41009,41009,M,L2H,PreMove,41009 PreMove,11/11/2018 2:00:0,33.356063,-81.666669
23064,41009,41009,M,L2H,PreMove,41009 PreMove,11/11/2018 4:00:0,33.357214,-81.671285
23065,41009,41009,M,L2H,PreMove,41009 PreMove,11/11/2018 6:00:0,33.356286,-81.675048
23066,41009,41009,M,L2H,PreMove,41009 PreMove,11/11/2018 12:00:0,33.356311,-81.67501
23067,41009,41009,M,L2H,PreMove,41009 PreMove,11/11/2018 18:00:0,33.355567,-81.676689
23068,41009,41009,M,L2H,PreMove,41009 PreMove,11/11/2018 20:00:0,33.358835,-81.681851
23069,41009,41009,M,L2H,PreMove,41009 PreMove,11/11/2018 22:00:0,33.360844,-81.680516
23070,41009,41009,M,L2H,PreMove,41009 PreMove,11/12/2018 0:00:0,33.35928,-81.668741
23071,41009,41009,M,L2H,PreMove,41009 PreMove,11/12/2018 2:00:0,33.359344,-81.668513
23072,41009,41009,M,L2H,PreMove,41009 PreMove,11/12/2018 4:00:0,33.356585,-81.668182
23073,41009,41009,M,L2H,PreMove,41009 PreMove,11/12/2018 6:00:0,33.356489,-81.675125
23074,41009,41009,M,L2H,PreMove,41009 PreMove,11/12/2018 12:00:0,33.356591,-81.67515
23075,41009,41009,M,L2H,PreMove,41009 PreMove,11/12/2018 18:00:0,33.357252,-81.671399
23076,41009,41009,M,L2H,PreMove,41009 PreMove,11/12/2018 20:00:0,33.357157,-81.671348
23077,41009,41009,M,L2H,PreMove,41009 PreMove,11/12/2018 22:00:0,33.359859,-81.677706
23078,41009,41009,M,L2H,PreMove,41009 PreMove,11/13/2018 0:00:0,33.365168,-81.68208
23079,41009,41009,M,L2H,PreMove,41009 PreMove,11/13/2018 2:00:0,33.365778,-81.683682
23080,41009,41009,M,L2H,PreMove,41009 PreMove,11/13/2018 4:00:0,33.366115,-81.683937
23081,41009,41009,M,L2H,PreMove,41009 PreMove,11/13/2018 6:00:0,33.366001,-81.683784
23082,41009,41009,M,L2H,PreMove,41009 PreMove,11/13/2018 12:00:0,33.365918,-81.68386
23083,41009,41009,M,L2H,PreMove,41009 PreMove,11/13/2018 18:00:0,33.366039,-81.683898
23084,41009,41009,M,L2H,PreMove,41009 PreMove,11/13/2018 20:00:0,33.361309,-81.667851
23085,41009,41009,M,L2H,PreMove,41009 PreMove,11/13/2018 22:00:0,33.359096,-81.668932
23086,41009,41009,M,L2H,PreMove,41009 PreMove,11/14/2018 0:00:0,33.357952,-81.668144
23087,41009,41009,M,L2H,PreMove,41009 PreMove,11/14/2018 2:00:0,33.358943,-81.668932
23088,41009,41009,M,L2H,PreMove,41009 PreMove,11/14/2018 4:00:0,33.359331,-81.672047
23089,41009,41009,M,L2H,PreMove,41009 PreMove,11/14/2018 6:00:0,33.360069,-81.67028
23090,41009,41009,M,L2H,PreMove,41009 PreMove,11/14/2018 12:00:0,33.360075,-81.670191
23091,41009,41009,M,L2H,PreMove,41009 PreMove,11/14/2018 18:00:0,33.360012,-81.669123
23092,41009,41009,M,L2H,PreMove,41009 PreMove,11/14/2018 22:00:0,33.358416,-81.668614
23093,41009,41009,M,L2H,PreMove,41009 PreMove,11/15/2018 0:00:0,33.359274,-81.668754
23094,41009,41009,M,L2H,PreMove,41009 PreMove,11/15/2018 2:00:0,33.352592,-81.671335
23095,41009,41009,M,L2H,PreMove,41009 PreMove,11/15/2018 4:00:0,33.355351,-81.677948
23096,41009,41009,M,L2H,PreMove,41009 PreMove,11/15/2018 6:00:0,33.356445,-81.675188
23097,41009,41009,M,L2H,PreMove,41009 PreMove,11/15/2018 18:00:0,33.35846,-81.682868
23098,41009,41009,M,L2H,PreMove,41009 PreMove,11/15/2018 20:00:0,33.359319,-81.682411
23099,41009,41009,M,L2H,PreMove,41009 PreMove,11/15/2018 22:00:0,33.359738,-81.671463
23100,41009,41009,M,L2H,PreMove,41009 PreMove,11/16/2018 0:00:0,33.35998,-81.669263
23101,41009,41009,M,L2H,PreMove,41009 PreMove,11/16/2018 2:00:0,33.36141,-81.669453
23102,41009,41009,M,L2H,PreMove,41009 PreMove,11/16/2018 4:00:0,33.3634,-81.67632
23103,41009,41009,M,L2H,PreMove,41009 PreMove,11/16/2018 6:00:0,33.363661,-81.678621
23104,41009,41009,M,L2H,PreMove,41009 PreMove,11/16/2018 12:00:0,33.363616,-81.678927
23105,41009,41009,M,L2H,PreMove,41009 PreMove,11/16/2018 18:00:0,33.364373,-81.678799
23106,41009,41009,M,L2H,PreMove,41009 PreMove,11/16/2018 20:00:0,33.370629,-81.677808
23107,41009,41009,M,L2H,PreMove,41009 PreMove,11/16/2018 22:00:0,33.370979,-81.67707
23108,41009,41009,M,L2H,PreMove,41009 PreMove,11/17/2018 0:00:0,33.360317,-81.669072
23109,41009,41009,M,L2H,PreMove,41009 PreMove,11/17/2018 2:00:0,33.359071,-81.669161
23110,41009,41009,M,L2H,PreMove,41009 PreMove,11/17/2018 4:00:0,33.357805,-81.667877
23111,41009,41009,M,L2H,PreMove,41009 PreMove,11/17/2018 6:00:0,33.359745,-81.673268
23112,41009,41009,M,L2H,PreMove,41009 PreMove,11/17/2018 12:00:0,33.359668,-81.674298
23113,41009,41009,M,L2H,PreMove,41009 PreMove,11/17/2018 18:00:0,33.359554,-81.671844
23114,41009,41009,M,L2H,PreMove,41009 PreMove,11/17/2018 20:00:0,33.359821,-81.668665
23115,41009,41009,M,L2H,PreMove,41009 PreMove,11/17/2018 22:00:0,33.359547,-81.668449
23116,41009,41009,M,L2H,PreMove,41009 PreMove,11/18/2018 0:00:0,33.358854,-81.667139
23117,41009,41009,M,L2H,PreMove,41009 PreMove,11/18/2018 2:00:0,33.354321,-81.67014
23118,41009,41009,M,L2H,PreMove,41009 PreMove,11/18/2018 4:00:0,33.352725,-81.673942
23119,41009,41009,M,L2H,PreMove,41009 PreMove,11/18/2018 6:00:0,33.356362,-81.675074
23120,41009,41009,M,L2H,PreMove,41009 PreMove,11/18/2018 12:00:0,33.356407,-81.675061
23121,41009,41009,M,L2H,PreMove,41009 PreMove,11/18/2018 18:00:0,33.356629,-81.672022
23122,41009,41009,M,L2H,PreMove,41009 PreMove,11/18/2018 20:00:0,33.357195,-81.671399
23123,41009,41009,M,L2H,PreMove,41009 PreMove,11/18/2018 22:00:0,33.35853,-81.669568
23124,41009,41009,M,L2H,PreMove,41009 PreMove,11/19/2018 0:00:0,33.359109,-81.66939
23125,41009,41009,M,L2H,PreMove,41009 PreMove,11/19/2018 2:00:0,33.359077,-81.669797
23126,41009,41009,M,L2H,PreMove,41009 PreMove,11/19/2018 4:00:0,33.359134,-81.669161
23127,41009,41009,M,L2H,PreMove,41009 PreMove,11/19/2018 6:00:0,33.360832,-81.669212
23128,41009,41009,M,L2H,PreMove,41009 PreMove,11/19/2018 12:00:0,33.361297,-81.668701
23129,41009,41009,M,L2H,PreMove,41009 PreMove,11/19/2018 18:00:0,33.36132,-81.667915
23130,41009,41009,M,L2H,PreMove,41009 PreMove,11/19/2018 20:00:0,33.361251,-81.667861
23131,41009,41009,M,L2H,PreMove,41009 PreMove,11/19/2018 22:00:0,33.361755,-81.668121
23132,41009,41009,M,L2H,PreMove,41009 PreMove,11/20/2018 0:00:0,33.361587,-81.668678
23133,41009,41009,M,L2H,PreMove,41009 PreMove,11/20/2018 2:00:0,33.361507,-81.668617
23134,41009,41009,M,L2H,PreMove,41009 PreMove,11/20/2018 4:00:0,33.361213,-81.669998
23135,41009,41009,M,L2H,PreMove,41009 PreMove,11/20/2018 6:00:0,33.359527,-81.674224
23136,41009,41009,M,L2H,PreMove,41009 PreMove,11/20/2018 12:00:0,33.359554,-81.674095
23137,41009,41009,M,L2H,PreMove,41009 PreMove,11/20/2018 18:00:0,33.359413,-81.673431
23138,41009,41009,M,L2H,PreMove,41009 PreMove,11/20/2018 20:00:0,33.359775,-81.670051
23139,41009,41009,M,L2H,PreMove,41009 PreMove,11/20/2018 22:00:0,33.360412,-81.668891
23140,41009,41009,M,L2H,PreMove,41009 PreMove,11/21/2018 0:00:0,33.362102,-81.667099
23141,41009,41009,M,L2H,PreMove,41009 PreMove,11/21/2018 2:00:0,33.361881,-81.668006
23142,41009,41009,M,L2H,PreMove,41009 PreMove,11/21/2018 4:00:0,33.364315,-81.678001
23143,41009,41009,M,L2H,PreMove,41009 PreMove,11/21/2018 6:00:0,33.364791,-81.678504
23144,41009,41009,M,L2H,PreMove,41009 PreMove,11/21/2018 12:00:0,33.363643,-81.678749
23145,41009,41009,M,L2H,PreMove,41009 PreMove,11/21/2018 18:00:0,33.363559,-81.679077
23146,41009,41009,M,L2H,PreMove,41009 PreMove,11/21/2018 20:00:0,33.36066,-81.681724
23147,41009,41009,M,L2H,PreMove,41009 PreMove,11/21/2018 22:00:0,33.355918,-81.682716
23148,41009,41009,M,L2H,PreMove,41009 PreMove,11/22/2018 0:00:0,33.35448,-81.68161
23149,41009,41009,M,L2H,PreMove,41009 PreMove,11/22/2018 2:00:0,33.354297,-81.679183
23150,41009,41009,M,L2H,PreMove,41009 PreMove,11/22/2018 4:00:0,33.355655,-81.67781
23151,41009,41009,M,L2H,PreMove,41009 PreMove,11/22/2018 6:00:0,33.356285,-81.675125
23152,41009,41009,M,L2H,PreMove,41009 PreMove,11/22/2018 12:00:0,33.356338,-81.675048
23153,41009,41009,M,L2H,PreMove,41009 PreMove,11/22/2018 18:00:0,33.357456,-81.674453
23154,41009,41009,M,L2H,PreMove,41009 PreMove,11/22/2018 20:00:0,33.360057,-81.669273
23155,41009,41009,M,L2H,PreMove,41009 PreMove,11/22/2018 22:00:0,33.360191,-81.668464
23156,41009,41009,M,L2H,PreMove,41009 PreMove,11/23/2018 0:00:0,33.360172,-81.668373
23157,41009,41009,M,L2H,PreMove,41009 PreMove,11/23/2018 2:00:0,33.361278,-81.670257
23158,41009,41009,M,L2H,PreMove,41009 PreMove,11/23/2018 4:00:0,33.35918,-81.669479
23159,41009,41009,M,L2H,PreMove,41009 PreMove,11/23/2018 6:00:0,33.356243,-81.674934
23160,41009,41009,M,L2H,PreMove,41009 PreMove,11/23/2018 12:00:0,33.356205,-81.675064
23161,41009,41009,M,L2H,PreMove,41009 PreMove,11/23/2018 18:00:0,33.356761,-81.671745
23162,41009,41009,M,L2H,PreMove,41009 PreMove,11/23/2018 20:00:0,33.360107,-81.675949
23163,41009,41009,M,L2H,PreMove,41009 PreMove,11/23/2018 22:00:0,33.361297,-81.675964
23164,41009,41009,M,L2H,PreMove,41009 PreMove,11/24/2018 0:00:0,33.359127,-81.670089
23165,41009,41009,M,L2H,PreMove,41009 PreMove,11/24/2018 2:00:0,33.35839,-81.667472
23166,41009,41009,M,L2H,PreMove,41009 PreMove,11/24/2018 4:00:0,33.358352,-81.666633
23167,41009,41009,M,L2H,PreMove,41009 PreMove,11/24/2018 12:00:0,33.356456,-81.674995
23168,41009,41009,M,L2H,PreMove,41009 PreMove,11/24/2018 18:00:0,33.356464,-81.675102
23169,41009,41009,M,L2H,PreMove,41009 PreMove,11/24/2018 20:00:0,33.356475,-81.675064
23170,41009,41009,M,L2H,PreMove,41009 PreMove,11/24/2018 22:00:0,33.356311,-81.675125
23171,41009,41009,M,L2H,PreMove,41009 PreMove,11/25/2018 0:00:0,33.356388,-81.675048
23172,41009,41009,M,L2H,PreMove,41009 PreMove,11/25/2018 2:00:0,33.356388,-81.675109
23173,41009,41009,M,L2H,PreMove,41009 PreMove,11/25/2018 4:00:0,33.356609,-81.675125
23174,41009,41009,M,L2H,PreMove,41009 PreMove,11/25/2018 6:00:0,33.356395,-81.675125
23175,41009,41009,M,L2H,PreMove,41009 PreMove,11/25/2018 12:00:0,33.356388,-81.674957
23176,41009,41009,M,L2H,PreMove,41009 PreMove,11/25/2018 18:00:0,33.356426,-81.675109
23177,41009,41009,M,L2H,PreMove,41009 PreMove,11/25/2018 20:00:0,33.356342,-81.675064
23178,41009,41009,M,L2H,PreMove,41009 PreMove,11/25/2018 22:00:0,33.356376,-81.675102
23179,41009,41009,M,L2H,PreMove,41009 PreMove,11/26/2018 0:00:0,33.358505,-81.676788
23180,41009,41009,M,L2H,PreMove,41009 PreMove,11/26/2018 2:00:0,33.358676,-81.677795
23181,41009,41009,M,L2H,PreMove,41009 PreMove,11/26/2018 4:00:0,33.359832,-81.681556
23182,41009,41009,M,L2H,PreMove,41009 PreMove,11/26/2018 6:00:0,33.35987,-81.681442
23183,41009,41009,M,L2H,PreMove,41009 PreMove,11/26/2018 12:00:0,33.359832,-81.681343
23184,41009,41009,M,L2H,PreMove,41009 PreMove,11/26/2018 18:00:0,33.360687,-81.68161
23185,41009,41009,M,L2H,PreMove,41009 PreMove,11/26/2018 20:00:0,33.359344,-81.6706
23186,41009,41009,M,L2H,PreMove,41009 PreMove,11/26/2018 22:00:0,33.364295,-81.672546
23187,41009,41009,M,L2H,PreMove,41009 PreMove,11/27/2018 0:00:0,33.360012,-81.669693
23188,41009,41009,M,L2H,PreMove,41009 PreMove,11/27/2018 2:00:0,33.360202,-81.669723
23189,41009,41009,M,L2H,PreMove,41009 PreMove,11/27/2018 4:00:0,33.359775,-81.670127
23190,41009,41009,M,L2H,PreMove,41009 PreMove,11/27/2018 6:00:0,33.359218,-81.673812
23191,41009,41009,M,L2H,PreMove,41009 PreMove,11/27/2018 12:00:0,33.358867,-81.673614
23192,41009,41009,M,L2H,PreMove,41009 PreMove,11/27/2018 18:00:0,33.359001,-81.673942
23193,41009,41009,M,L2H,PreMove,41009 PreMove,11/27/2018 20:00:0,33.359516,-81.674682
23194,41009,41009,M,L2H,PreMove,41009 PreMove,11/27/2018 22:00:0,33.359317,-81.670646
23195,41009,41009,M,L2H,PreMove,41009 PreMove,11/28/2018 0:00:0,33.360973,-81.66893
23196,41009,41009,M,L2H,PreMove,41009 PreMove,11/28/2018 2:00:0,33.360214,-81.668273
23197,41009,41009,M,L2H,PreMove,41009 PreMove,11/28/2018 4:00:0,33.357006,-81.670494
23198,41009,41009,M,L2H,PreMove,41009 PreMove,11/28/2018 6:00:0,33.356197,-81.675163
23199,41009,41009,M,L2H,PreMove,41009 PreMove,11/28/2018 12:00:0,33.356266,-81.67501
23200,41009,41009,M,L2H,PreMove,41009 PreMove,11/28/2018 18:00:0,33.3563,-81.675064
23201,41009,41009,M,L2H,PreMove,41009 PreMove,11/28/2018 20:00:0,33.356044,-81.674842
23202,41009,41009,M,L2H,PreMove,41009 PreMove,11/28/2018 22:00:0,33.35408,-81.677452
23203,41009,41009,M,L2H,PreMove,41009 PreMove,11/29/2018 0:00:0,33.356014,-81.680709
23204,41009,41009,M,L2H,PreMove,41009 PreMove,11/29/2018 2:00:0,33.356151,-81.682548
23205,41009,41009,M,L2H,PreMove,41009 PreMove,11/29/2018 4:00:0,33.356243,-81.681419
23206,41009,41009,M,L2H,PreMove,41009 PreMove,11/29/2018 6:00:0,33.35614,-81.681396
23207,41009,41009,M,L2H,PreMove,41009 PreMove,11/29/2018 12:00:0,33.356185,-81.68148
23208,41009,41009,M,L2H,PreMove,41009 PreMove,11/29/2018 18:00:0,33.35569,-81.681739
23209,41009,41009,M,L2H,PreMove,41009 PreMove,11/29/2018 20:00:0,33.355911,-81.682395
23210,41009,41009,M,L2H,PreMove,41009 PreMove,11/29/2018 22:00:0,33.356227,-81.682243
23211,41009,41009,M,L2H,PreMove,41009 PreMove,11/30/2018 0:00:0,33.355625,-81.682525
23212,41009,41009,M,L2H,PreMove,41009 PreMove,11/30/2018 2:00:0,33.355728,-81.6818
23213,41009,41009,M,L2H,PreMove,41009 PreMove,11/30/2018 4:00:0,33.355747,-81.6818
23214,41009,41009,M,L2H,PreMove,41009 PreMove,11/30/2018 6:00:0,33.356319,-81.681419
23215,41009,41009,M,L2H,PreMove,41009 PreMove,11/30/2018 12:00:0,33.356121,-81.681625
23216,41009,41009,M,L2H,PreMove,41009 PreMove,11/30/2018 18:00:0,33.355293,-81.681053
23217,41009,41009,M,L2H,PreMove,41009 PreMove,11/30/2018 20:00:0,33.355903,-81.678558
23218,41009,41009,M,L2H,PreMove,41009 PreMove,11/30/2018 22:00:0,33.357254,-81.66967
23219,41009,41009,M,L2H,PreMove,41009 PreMove,12/1/2018 0:00:0,33.360115,-81.672393
23220,41009,41009,M,L2H,PreMove,41009 PreMove,12/1/2018 2:00:0,33.361568,-81.675277
23221,41009,41009,M,L2H,PreMove,41009 PreMove,12/1/2018 4:00:0,33.364219,-81.678733
23222,41009,41009,M,L2H,PreMove,41009 PreMove,12/1/2018 6:00:0,33.364254,-81.678695
23223,41009,41009,M,L2H,PreMove,41009 PreMove,12/1/2018 12:00:0,33.364143,-81.679222
23224,41009,41009,M,L2H,PreMove,41009 PreMove,12/1/2018 18:00:0,33.365341,-81.678901
23225,41009,41009,M,L2H,PreMove,41009 PreMove,12/1/2018 20:00:0,33.360965,-81.66719
23226,41009,41009,M,L2H,PreMove,41009 PreMove,12/1/2018 22:00:0,33.35939,-81.668769
23227,41009,41009,M,L2H,PreMove,41009 PreMove,12/2/2018 0:00:0,33.359344,-81.668853
23228,41009,41009,M,L2H,PreMove,41009 PreMove,12/2/2018 2:00:0,33.363662,-81.672325
23229,41009,41009,M,L2H,PreMove,41009 PreMove,12/2/2018 4:00:0,33.365283,-81.677009
23230,41009,41009,M,L2H,PreMove,41009 PreMove,12/2/2018 6:00:0,33.36523,-81.676979
23231,41009,41009,M,L2H,PreMove,41009 PreMove,12/2/2018 12:00:0,33.365028,-81.676673
23232,41009,41009,M,L2H,PreMove,41009 PreMove,12/2/2018 18:00:0,33.365123,-81.676788
23233,41009,41009,M,L2H,PreMove,41009 PreMove,12/2/2018 20:00:0,33.359447,-81.674743
23234,41009,41009,M,L2H,PreMove,41009 PreMove,12/2/2018 22:00:0,33.358936,-81.669998
23235,41009,41009,M,L2H,PreMove,41009 PreMove,12/3/2018 0:00:0,33.359363,-81.672279
23236,41009,41009,M,L2H,PreMove,41009 PreMove,12/3/2018 2:00:0,33.359561,-81.671424
23237,41009,41009,M,L2H,PreMove,41009 PreMove,12/3/2018 4:00:0,33.364704,-81.675277
23238,41009,41009,M,L2H,PreMove,41009 PreMove,12/3/2018 6:00:0,33.368988,-81.6772
23239,41009,41009,M,L2H,PreMove,41009 PreMove,12/3/2018 12:00:0,33.368927,-81.677276
23240,41009,41009,M,L2H,PreMove,41009 PreMove,12/3/2018 18:00:0,33.368919,-81.677322
23241,41009,41009,M,L2H,PreMove,41009 PreMove,12/3/2018 20:00:0,33.365867,-81.680488
23242,41009,41009,M,L2H,PreMove,41009 PreMove,12/3/2018 22:00:0,33.364791,-81.68161
23243,41009,41009,M,L2H,PreMove,41009 PreMove,12/4/2018 0:00:0,33.368385,-81.68399
23244,41009,41009,M,L2H,PreMove,41009 PreMove,12/4/2018 2:00:0,33.369853,-81.678977
23245,41009,41009,M,L2H,PreMove,41009 PreMove,12/4/2018 4:00:0,33.37038,-81.678459
23246,41009,41009,M,L2H,PreMove,41009 PreMove,12/4/2018 6:00:0,33.370368,-81.678535
23247,41009,41009,M,L2H,PreMove,41009 PreMove,12/4/2018 12:00:0,33.370361,-81.678405
23248,41009,41009,M,L2H,PreMove,41009 PreMove,12/4/2018 18:00:0,33.370407,-81.678466
23249,41009,41009,M,L2H,PreMove,41009 PreMove,12/4/2018 20:00:0,33.364273,-81.673294
23250,41009,41009,M,L2H,PreMove,41009 PreMove,12/4/2018 22:00:0,33.36024,-81.674415
23251,41009,41009,M,L2H,PreMove,41009 PreMove,12/5/2018 0:00:0,33.36024,-81.676094
23252,41009,41009,M,L2H,PreMove,41009 PreMove,12/5/2018 2:00:0,33.355842,-81.682815
23253,41009,41009,M,L2H,PreMove,41009 PreMove,12/5/2018 4:00:0,33.357505,-81.685691
23254,41009,41009,M,L2H,PreMove,41009 PreMove,12/5/2018 6:00:0,33.357532,-81.685539
23255,41009,41009,M,L2H,PreMove,41009 PreMove,12/5/2018 12:00:0,33.357761,-81.685653
23256,41009,41009,M,L2H,PreMove,41009 PreMove,12/5/2018 18:00:0,33.357696,-81.685691
23257,41009,41009,M,L2H,PreMove,41009 PreMove,12/5/2018 20:00:0,33.356681,-81.683631
23258,41009,41009,M,L2H,PreMove,41009 PreMove,12/5/2018 22:00:0,33.358169,-81.685516
23259,41009,41009,M,L2H,PreMove,41009 PreMove,12/6/2018 0:00:0,33.362808,-81.683708
23260,41009,41009,M,L2H,PreMove,41009 PreMove,12/6/2018 2:00:0,33.360801,-81.682487
23261,41009,41009,M,L2H,PreMove,41009 PreMove,12/6/2018 4:00:0,33.360858,-81.682525
23262,41009,41009,M,L2H,PreMove,41009 PreMove,12/6/2018 6:00:0,33.360805,-81.682563
23263,41009,41009,M,L2H,PreMove,41009 PreMove,12/6/2018 12:00:0,33.360794,-81.68251
23264,41009,41009,M,L2H,PreMove,41009 PreMove,12/6/2018 18:00:0,33.360805,-81.682472
23265,41009,41009,M,L2H,PreMove,41009 PreMove,12/6/2018 20:00:0,33.360832,-81.682487
23266,41009,41009,M,L2H,PreMove,41009 PreMove,12/6/2018 22:00:0,33.360748,-81.682487
23267,41009,41009,M,L2H,PreMove,41009 PreMove,12/7/2018 0:00:0,33.360786,-81.682548
23268,41009,41009,M,L2H,PreMove,41009 PreMove,12/7/2018 4:00:0,33.360851,-81.682525
23269,41009,41009,M,L2H,PreMove,41009 PreMove,12/7/2018 6:00:0,33.360824,-81.682586
23270,41009,41009,M,L2H,PreMove,41009 PreMove,12/7/2018 12:00:0,33.360801,-81.682426
23271,41009,41009,M,L2H,PreMove,41009 PreMove,12/7/2018 18:00:0,33.360729,-81.682426
23272,41009,41009,M,L2H,PreMove,41009 PreMove,12/7/2018 20:00:0,33.359821,-81.681976
23273,41009,41009,M,L2H,PreMove,41009 PreMove,12/7/2018 22:00:0,33.358913,-81.677795
23274,41009,41009,M,L2H,PreMove,41009 PreMove,12/8/2018 0:00:0,33.359165,-81.670112
23275,41009,41009,M,L2H,PreMove,41009 PreMove,12/8/2018 2:00:0,33.360004,-81.668548
23276,41009,41009,M,L2H,PreMove,41009 PreMove,12/8/2018 4:00:0,33.363464,-81.674072
23277,41009,41009,M,L2H,PreMove,41009 PreMove,12/8/2018 6:00:0,33.363491,-81.678848
23278,41009,41009,M,L2H,PreMove,41009 PreMove,12/8/2018 12:00:0,33.363548,-81.678916
23279,41009,41009,M,L2H,PreMove,41009 PreMove,12/8/2018 18:00:0,33.364902,-81.681648
23280,41009,41009,M,L2H,PreMove,41009 PreMove,12/8/2018 20:00:0,33.369693,-81.677963
23281,41009,41009,M,L2H,PreMove,41009 PreMove,12/8/2018 22:00:0,33.361347,-81.66854
23282,41009,41009,M,L2H,PreMove,41009 PreMove,12/9/2018 0:00:0,33.356349,-81.675315
23283,41009,41009,M,L2H,PreMove,41009 PreMove,12/9/2018 2:00:0,33.354259,-81.679679
23284,41009,41009,M,L2H,PreMove,41009 PreMove,12/9/2018 4:00:0,33.359268,-81.680122
23285,41009,41009,M,L2H,PreMove,41009 PreMove,12/9/2018 6:00:0,33.357658,-81.685676
