POINTID,collarID,collOrig,SEX,Treatment,PrePost,ID,Timestamp,Northing,Easting
14745,41004,41004,F,H2H,PostMove,41004 PostMove,5/5/2019 6:00:0,33.245049,-81.808957
14746,41004,41004,F,H2H,PostMove,41004 PostMove,5/5/2019 12:00:0,33.245742,-81.808143
14747,41004,41004,F,H2H,PostMove,41004 PostMove,5/5/2019 18:00:0,33.246028,-81.808753
14748,41004,41004,F,H2H,PostMove,41004 PostMove,5/5/2019 20:00:0,33.245672,-81.808715
14749,41004,41004,F,H2H,PostMove,41004 PostMove,5/5/2019 22:00:0,33.245628,-81.808741
14750,41004,41004,F,H2H,PostMove,41004 PostMove,5/6/2019 0:00:0,33.24566,-81.808715
14751,41004,41004,F,H2H,PostMove,41004 PostMove,5/6/2019 2:00:0,33.245755,-81.808792
14752,41004,41004,F,H2H,PostMove,41004 PostMove,5/6/2019 4:00:0,33.245609,-81.808741
14753,41004,41004,F,H2H,PostMove,41004 PostMove,5/6/2019 6:00:0,33.245679,-81.808804
14754,41004,41004,F,H2H,PostMove,41004 PostMove,5/6/2019 12:00:0,33.245196,-81.806948
14755,41004,41004,F,H2H,PostMove,41004 PostMove,5/6/2019 18:00:0,33.245246,-81.806884
14756,41004,41004,F,H2H,PostMove,41004 PostMove,5/6/2019 20:00:0,33.245259,-81.806808
14757,41004,41004,F,H2H,PostMove,41004 PostMove,5/6/2019 22:00:0,33.245501,-81.806783
14758,41004,41004,F,H2H,PostMove,41004 PostMove,5/7/2019 0:00:0,33.245342,-81.806465
14759,41004,41004,F,H2H,PostMove,41004 PostMove,5/7/2019 2:00:0,33.245297,-81.806973
14760,41004,41004,F,H2H,PostMove,41004 PostMove,5/7/2019 4:00:0,33.245208,-81.806884
14761,41004,41004,F,H2H,PostMove,41004 PostMove,5/7/2019 6:00:0,33.245285,-81.806872
14762,41004,41004,F,H2H,PostMove,41004 PostMove,5/7/2019 12:00:0,33.245513,-81.806757
14763,41004,41004,F,H2H,PostMove,41004 PostMove,5/7/2019 18:00:0,33.2462,-81.809618
14764,41004,41004,F,H2H,PostMove,41004 PostMove,5/7/2019 20:00:0,33.246944,-81.809847
14765,41004,41004,F,H2H,PostMove,41004 PostMove,5/7/2019 22:00:0,33.247027,-81.809872
14766,41004,41004,F,H2H,PostMove,41004 PostMove,5/8/2019 0:00:0,33.247008,-81.809949
14767,41004,41004,F,H2H,PostMove,41004 PostMove,5/8/2019 2:00:0,33.24695,-81.809809
14768,41004,41004,F,H2H,PostMove,41004 PostMove,5/8/2019 4:00:0,33.246944,-81.809898
14769,41004,41004,F,H2H,PostMove,41004 PostMove,5/8/2019 6:00:0,33.246944,-81.809809
14770,41004,41004,F,H2H,PostMove,41004 PostMove,5/8/2019 12:00:0,33.247166,-81.808817
14771,41004,41004,F,H2H,PostMove,41004 PostMove,5/8/2019 18:00:0,33.246893,-81.809809
14772,41004,41004,F,H2H,PostMove,41004 PostMove,5/8/2019 20:00:0,33.246893,-81.809936
14773,41004,41004,F,H2H,PostMove,41004 PostMove,5/8/2019 22:00:0,33.24709,-81.809822
14774,41004,41004,F,H2H,PostMove,41004 PostMove,5/9/2019 0:00:0,33.247039,-81.81
14775,41004,41004,F,H2H,PostMove,41004 PostMove,5/9/2019 2:00:0,33.246912,-81.809847
14776,41004,41004,F,H2H,PostMove,41004 PostMove,5/9/2019 4:00:0,33.246893,-81.809834
14777,41004,41004,F,H2H,PostMove,41004 PostMove,5/9/2019 6:00:0,33.246969,-81.809936
14778,41004,41004,F,H2H,PostMove,41004 PostMove,5/9/2019 12:00:0,33.244859,-81.809783
14779,41004,41004,F,H2H,PostMove,41004 PostMove,5/9/2019 18:00:0,33.244789,-81.809834
14780,41004,41004,F,H2H,PostMove,41004 PostMove,5/9/2019 20:00:0,33.245787,-81.809745
14781,41004,41004,F,H2H,PostMove,41004 PostMove,5/9/2019 22:00:0,33.24573,-81.809745
14782,41004,41004,F,H2H,PostMove,41004 PostMove,5/10/2019 0:00:0,33.245787,-81.809783
14783,41004,41004,F,H2H,PostMove,41004 PostMove,5/10/2019 2:00:0,33.245723,-81.809733
14784,41004,41004,F,H2H,PostMove,41004 PostMove,5/10/2019 4:00:0,33.245774,-81.809771
14785,41004,41004,F,H2H,PostMove,41004 PostMove,5/10/2019 6:00:0,33.245812,-81.809745
14786,41004,41004,F,H2H,PostMove,41004 PostMove,5/10/2019 12:00:0,33.244681,-81.809644
14787,41004,41004,F,H2H,PostMove,41004 PostMove,5/10/2019 18:00:0,33.246251,-81.809758
14788,41004,41004,F,H2H,PostMove,41004 PostMove,5/10/2019 20:00:0,33.246187,-81.809669
14789,41004,41004,F,H2H,PostMove,41004 PostMove,5/10/2019 22:00:0,33.246264,-81.809656
14790,41004,41004,F,H2H,PostMove,41004 PostMove,5/11/2019 0:00:0,33.246257,-81.80972
14791,41004,41004,F,H2H,PostMove,41004 PostMove,5/11/2019 2:00:0,33.245984,-81.809682
14792,41004,41004,F,H2H,PostMove,41004 PostMove,5/11/2019 4:00:0,33.246162,-81.809656
14793,41004,41004,F,H2H,PostMove,41004 PostMove,5/11/2019 6:00:0,33.246664,-81.80972
14794,41004,41004,F,H2H,PostMove,41004 PostMove,5/11/2019 12:00:0,33.246219,-81.807774
14795,41004,41004,F,H2H,PostMove,41004 PostMove,5/11/2019 18:00:0,33.246378,-81.807253
14796,41004,41004,F,H2H,PostMove,41004 PostMove,5/11/2019 20:00:0,33.246391,-81.8071
14797,41004,41004,F,H2H,PostMove,41004 PostMove,5/11/2019 22:00:0,33.246416,-81.807139
14798,41004,41004,F,H2H,PostMove,41004 PostMove,5/12/2019 0:00:0,33.246404,-81.807189
14799,41004,41004,F,H2H,PostMove,41004 PostMove,5/12/2019 2:00:0,33.245857,-81.807253
14800,41004,41004,F,H2H,PostMove,41004 PostMove,5/12/2019 4:00:0,33.245418,-81.80869
14801,41004,41004,F,H2H,PostMove,41004 PostMove,5/12/2019 6:00:0,33.245361,-81.808855
14802,41004,41004,F,H2H,PostMove,41004 PostMove,5/12/2019 12:00:0,33.246054,-81.808652
14803,41004,41004,F,H2H,PostMove,41004 PostMove,5/12/2019 18:00:0,33.246448,-81.80855
14804,41004,41004,F,H2H,PostMove,41004 PostMove,5/12/2019 20:00:0,33.24702,-81.809694
14805,41004,41004,F,H2H,PostMove,41004 PostMove,5/12/2019 22:00:0,33.247052,-81.809644
14806,41004,41004,F,H2H,PostMove,41004 PostMove,5/13/2019 0:00:0,33.247065,-81.809682
14807,41004,41004,F,H2H,PostMove,41004 PostMove,5/13/2019 2:00:0,33.246957,-81.809733
14808,41004,41004,F,H2H,PostMove,41004 PostMove,5/13/2019 4:00:0,33.246944,-81.809694
14809,41004,41004,F,H2H,PostMove,41004 PostMove,5/13/2019 6:00:0,33.245946,-81.808792
14810,41004,41004,F,H2H,PostMove,41004 PostMove,5/13/2019 12:00:0,33.244636,-81.808665
14811,41004,41004,F,H2H,PostMove,41004 PostMove,5/13/2019 18:00:0,33.24566,-81.808461
14812,41004,41004,F,H2H,PostMove,41004 PostMove,5/13/2019 20:00:0,33.24559,-81.808423
14813,41004,41004,F,H2H,PostMove,41004 PostMove,5/13/2019 22:00:0,33.245647,-81.808296
14814,41004,41004,F,H2H,PostMove,41004 PostMove,5/14/2019 0:00:0,33.245691,-81.808423
14815,41004,41004,F,H2H,PostMove,41004 PostMove,5/14/2019 2:00:0,33.245672,-81.808347
14816,41004,41004,F,H2H,PostMove,41004 PostMove,5/14/2019 4:00:0,33.245711,-81.808347
14817,41004,41004,F,H2H,PostMove,41004 PostMove,5/14/2019 6:00:0,33.245717,-81.808385
14818,41004,41004,F,H2H,PostMove,41004 PostMove,5/14/2019 12:00:0,33.246861,-81.808118
14819,41004,41004,F,H2H,PostMove,41004 PostMove,5/14/2019 18:00:0,33.245876,-81.808677
14820,41004,41004,F,H2H,PostMove,41004 PostMove,5/14/2019 20:00:0,33.245901,-81.808728
14821,41004,41004,F,H2H,PostMove,41004 PostMove,5/14/2019 22:00:0,33.245958,-81.80869
14822,41004,41004,F,H2H,PostMove,41004 PostMove,5/15/2019 0:00:0,33.245812,-81.808792
14823,41004,41004,F,H2H,PostMove,41004 PostMove,5/15/2019 2:00:0,33.24592,-81.808614
14824,41004,41004,F,H2H,PostMove,41004 PostMove,5/15/2019 4:00:0,33.245927,-81.808792
14825,41004,41004,F,H2H,PostMove,41004 PostMove,5/15/2019 6:00:0,33.245876,-81.808779
14826,41004,41004,F,H2H,PostMove,41004 PostMove,5/15/2019 12:00:0,33.244553,-81.808029
14827,41004,41004,F,H2H,PostMove,41004 PostMove,5/15/2019 18:00:0,33.245806,-81.807444
14828,41004,41004,F,H2H,PostMove,41004 PostMove,5/15/2019 20:00:0,33.246651,-81.806948
14829,41004,41004,F,H2H,PostMove,41004 PostMove,5/15/2019 22:00:0,33.245482,-81.807469
14830,41004,41004,F,H2H,PostMove,41004 PostMove,5/16/2019 0:00:0,33.245615,-81.808359
14831,41004,41004,F,H2H,PostMove,41004 PostMove,5/16/2019 2:00:0,33.245577,-81.808639
14832,41004,41004,F,H2H,PostMove,41004 PostMove,5/16/2019 4:00:0,33.245526,-81.808665
14833,41004,41004,F,H2H,PostMove,41004 PostMove,5/16/2019 6:00:0,33.245456,-81.807278
14834,41004,41004,F,H2H,PostMove,41004 PostMove,5/16/2019 12:00:0,33.245564,-81.807622
14835,41004,41004,F,H2H,PostMove,41004 PostMove,5/16/2019 18:00:0,33.247211,-81.808334
14836,41004,41004,F,H2H,PostMove,41004 PostMove,5/16/2019 20:00:0,33.245889,-81.808245
14837,41004,41004,F,H2H,PostMove,41004 PostMove,5/16/2019 22:00:0,33.246079,-81.808321
14838,41004,41004,F,H2H,PostMove,41004 PostMove,5/17/2019 0:00:0,33.245367,-81.807749
14839,41004,41004,F,H2H,PostMove,41004 PostMove,5/17/2019 2:00:0,33.242773,-81.806427
14840,41004,41004,F,H2H,PostMove,41004 PostMove,5/17/2019 4:00:0,33.245908,-81.808283
14841,41004,41004,F,H2H,PostMove,41004 PostMove,5/17/2019 6:00:0,33.245984,-81.808181
14842,41004,41004,F,H2H,PostMove,41004 PostMove,5/17/2019 12:00:0,33.243186,-81.807609
14843,41004,41004,F,H2H,PostMove,41004 PostMove,5/17/2019 18:00:0,33.243358,-81.806986
14844,41004,41004,F,H2H,PostMove,41004 PostMove,5/17/2019 20:00:0,33.243345,-81.806147
14845,41004,41004,F,H2H,PostMove,41004 PostMove,5/17/2019 22:00:0,33.244458,-81.807825
14846,41004,41004,F,H2H,PostMove,41004 PostMove,5/18/2019 0:00:0,33.240345,-81.808143
14847,41004,41004,F,H2H,PostMove,41004 PostMove,5/18/2019 2:00:0,33.245901,-81.80766
14848,41004,41004,F,H2H,PostMove,41004 PostMove,5/18/2019 4:00:0,33.245501,-81.807647
14849,41004,41004,F,H2H,PostMove,41004 PostMove,5/18/2019 6:00:0,33.244407,-81.808436
14850,41004,41004,F,H2H,PostMove,41004 PostMove,5/18/2019 12:00:0,33.244992,-81.808156
14851,41004,41004,F,H2H,PostMove,41004 PostMove,5/18/2019 18:00:0,33.243746,-81.807698
14852,41004,41004,F,H2H,PostMove,41004 PostMove,5/18/2019 20:00:0,33.24772,-81.807609
14853,41004,41004,F,H2H,PostMove,41004 PostMove,5/18/2019 22:00:0,33.246906,-81.807482
14854,41004,41004,F,H2H,PostMove,41004 PostMove,5/19/2019 2:00:0,33.246461,-81.804201
14855,41004,41004,F,H2H,PostMove,41004 PostMove,5/19/2019 4:00:0,33.245908,-81.804456
14856,41004,41004,F,H2H,PostMove,41004 PostMove,5/19/2019 6:00:0,33.246175,-81.804659
14857,41004,41004,F,H2H,PostMove,41004 PostMove,5/19/2019 12:00:0,33.24606,-81.804672
14858,41004,41004,F,H2H,PostMove,41004 PostMove,5/19/2019 20:00:0,33.246009,-81.806338
14859,41004,41004,F,H2H,PostMove,41004 PostMove,5/19/2019 22:00:0,33.245869,-81.806172
14860,41004,41004,F,H2H,PostMove,41004 PostMove,5/20/2019 0:00:0,33.246264,-81.805295
14861,41004,41004,F,H2H,PostMove,41004 PostMove,5/20/2019 2:00:0,33.247586,-81.808715
14862,41004,41004,F,H2H,PostMove,41004 PostMove,5/20/2019 4:00:0,33.247319,-81.80766
14863,41004,41004,F,H2H,PostMove,41004 PostMove,5/20/2019 6:00:0,33.247325,-81.807698
14864,41004,41004,F,H2H,PostMove,41004 PostMove,5/20/2019 12:00:0,33.245806,-81.80649
14865,41004,41004,F,H2H,PostMove,41004 PostMove,5/20/2019 18:00:0,33.242513,-81.807355
14866,41004,41004,F,H2H,PostMove,41004 PostMove,5/20/2019 22:00:0,33.244884,-81.80766
14867,41004,41004,F,H2H,PostMove,41004 PostMove,5/21/2019 0:00:0,33.245717,-81.807698
14868,41004,41004,F,H2H,PostMove,41004 PostMove,5/21/2019 2:00:0,33.244547,-81.80738
14869,41004,41004,F,H2H,PostMove,41004 PostMove,5/21/2019 4:00:0,33.24449,-81.807342
14870,41004,41004,F,H2H,PostMove,41004 PostMove,5/21/2019 6:00:0,33.24442,-81.807418
14871,41004,41004,F,H2H,PostMove,41004 PostMove,5/21/2019 12:00:0,33.244986,-81.807914
14872,41004,41004,F,H2H,PostMove,41004 PostMove,5/21/2019 18:00:0,33.246715,-81.807266
14873,41004,41004,F,H2H,PostMove,41004 PostMove,5/21/2019 20:00:0,33.246664,-81.806719
14874,41004,41004,F,H2H,PostMove,41004 PostMove,5/21/2019 22:00:0,33.246842,-81.806605
14875,41004,41004,F,H2H,PostMove,41004 PostMove,5/22/2019 0:00:0,33.247065,-81.806248
14876,41004,41004,F,H2H,PostMove,41004 PostMove,5/22/2019 2:00:0,33.244191,-81.805842
14877,41004,41004,F,H2H,PostMove,41004 PostMove,5/22/2019 4:00:0,33.246308,-81.806274
14878,41004,41004,F,H2H,PostMove,41004 PostMove,5/22/2019 6:00:0,33.243479,-81.805994
14879,41004,41004,F,H2H,PostMove,41004 PostMove,5/22/2019 12:00:0,33.242544,-81.80691
14880,41004,41004,F,H2H,PostMove,41004 PostMove,5/22/2019 18:00:0,33.245526,-81.807685
14881,41004,41004,F,H2H,PostMove,41004 PostMove,5/22/2019 20:00:0,33.24304,-81.808385
14882,41004,41004,F,H2H,PostMove,41004 PostMove,5/22/2019 22:00:0,33.24379,-81.804011
14883,41004,41004,F,H2H,PostMove,41004 PostMove,5/23/2019 0:00:0,33.243523,-81.806516
14884,41004,41004,F,H2H,PostMove,41004 PostMove,5/23/2019 2:00:0,33.245889,-81.808283
14885,41004,41004,F,H2H,PostMove,41004 PostMove,5/23/2019 4:00:0,33.245863,-81.808296
14886,41004,41004,F,H2H,PostMove,41004 PostMove,5/23/2019 6:00:0,33.246022,-81.808359
14887,41004,41004,F,H2H,PostMove,41004 PostMove,5/23/2019 20:00:0,33.245946,-81.806541
14888,41004,41004,F,H2H,PostMove,41004 PostMove,5/23/2019 22:00:0,33.246639,-81.808194
14889,41004,41004,F,H2H,PostMove,41004 PostMove,5/24/2019 0:00:0,33.24517,-81.807418
14890,41004,41004,F,H2H,PostMove,41004 PostMove,5/24/2019 2:00:0,33.243708,-81.808397
14891,41004,41004,F,H2H,PostMove,41004 PostMove,5/24/2019 4:00:0,33.243771,-81.808397
14892,41004,41004,F,H2H,PostMove,41004 PostMove,5/24/2019 6:00:0,33.245863,-81.808232
14893,41004,41004,F,H2H,PostMove,41004 PostMove,5/24/2019 12:00:0,33.244636,-81.806884
14894,41004,41004,F,H2H,PostMove,41004 PostMove,5/24/2019 18:00:0,33.246327,-81.804405
14895,41004,41004,F,H2H,PostMove,41004 PostMove,5/24/2019 20:00:0,33.244242,-81.803616
14896,41004,41004,F,H2H,PostMove,41004 PostMove,5/24/2019 22:00:0,33.24325,-81.806897
14897,41004,41004,F,H2H,PostMove,41004 PostMove,5/25/2019 0:00:0,33.247109,-81.808334
14898,41004,41004,F,H2H,PostMove,41004 PostMove,5/25/2019 2:00:0,33.247433,-81.808868
14899,41004,41004,F,H2H,PostMove,41004 PostMove,5/25/2019 4:00:0,33.246601,-81.806261
14900,41004,41004,F,H2H,PostMove,41004 PostMove,5/25/2019 6:00:0,33.246766,-81.806312
14901,41004,41004,F,H2H,PostMove,41004 PostMove,5/25/2019 12:00:0,33.246124,-81.806795
14902,41004,41004,F,H2H,PostMove,41004 PostMove,5/25/2019 18:00:0,33.245119,-81.807368
14903,41004,41004,F,H2H,PostMove,41004 PostMove,5/25/2019 20:00:0,33.244808,-81.807151
14904,41004,41004,F,H2H,PostMove,41004 PostMove,5/25/2019 22:00:0,33.244153,-81.806121
14905,41004,41004,F,H2H,PostMove,41004 PostMove,5/26/2019 0:00:0,33.245234,-81.803515
14906,41004,41004,F,H2H,PostMove,41004 PostMove,5/26/2019 2:00:0,33.241368,-81.810457
14907,41004,41004,F,H2H,PostMove,41004 PostMove,5/26/2019 4:00:0,33.245787,-81.808474
14908,41004,41004,F,H2H,PostMove,41004 PostMove,5/26/2019 6:00:0,33.245819,-81.808334
14909,41004,41004,F,H2H,PostMove,41004 PostMove,5/26/2019 12:00:0,33.246098,-81.80827
14910,41004,41004,F,H2H,PostMove,41004 PostMove,5/26/2019 20:00:0,33.245043,-81.806961
14911,41004,41004,F,H2H,PostMove,41004 PostMove,5/26/2019 22:00:0,33.244439,-81.808054
14912,41004,41004,F,H2H,PostMove,41004 PostMove,5/27/2019 0:00:0,33.247561,-81.804697
14913,41004,41004,F,H2H,PostMove,41004 PostMove,5/27/2019 2:00:0,33.245571,-81.807724
14914,41004,41004,F,H2H,PostMove,41004 PostMove,5/27/2019 4:00:0,33.246016,-81.80827
14915,41004,41004,F,H2H,PostMove,41004 PostMove,5/27/2019 6:00:0,33.24585,-81.808347
14916,41004,41004,F,H2H,PostMove,41004 PostMove,5/27/2019 12:00:0,33.246117,-81.808537
14917,41004,41004,F,H2H,PostMove,41004 PostMove,5/27/2019 18:00:0,33.247917,-81.807838
14918,41004,41004,F,H2H,PostMove,41004 PostMove,5/27/2019 20:00:0,33.24559,-81.807482
14919,41004,41004,F,H2H,PostMove,41004 PostMove,5/27/2019 22:00:0,33.24318,-81.806795
14920,41004,41004,F,H2H,PostMove,41004 PostMove,5/28/2019 0:00:0,33.246734,-81.801734
14921,41004,41004,F,H2H,PostMove,41004 PostMove,5/28/2019 2:00:0,33.247923,-81.799319
14922,41004,41004,F,H2H,PostMove,41004 PostMove,5/28/2019 4:00:0,33.24779,-81.800552
14923,41004,41004,F,H2H,PostMove,41004 PostMove,5/28/2019 6:00:0,33.248285,-81.800552
14924,41004,41004,F,H2H,PostMove,41004 PostMove,5/28/2019 12:00:0,33.248444,-81.801798
14925,41004,41004,F,H2H,PostMove,41004 PostMove,5/28/2019 18:00:0,33.250708,-81.805002
14926,41004,41004,F,H2H,PostMove,41004 PostMove,5/28/2019 20:00:0,33.250975,-81.804748
14927,41004,41004,F,H2H,PostMove,41004 PostMove,5/28/2019 22:00:0,33.243155,-81.803871
14928,41004,41004,F,H2H,PostMove,41004 PostMove,5/29/2019 0:00:0,33.247478,-81.80045
14929,41004,41004,F,H2H,PostMove,41004 PostMove,5/29/2019 2:00:0,33.247141,-81.802154
14930,41004,41004,F,H2H,PostMove,41004 PostMove,5/29/2019 4:00:0,33.246588,-81.803972
14931,41004,41004,F,H2H,PostMove,41004 PostMove,5/29/2019 6:00:0,33.246632,-81.803998
14932,41004,41004,F,H2H,PostMove,41004 PostMove,5/29/2019 12:00:0,33.246321,-81.804176
14933,41004,41004,F,H2H,PostMove,41004 PostMove,5/29/2019 18:00:0,33.246365,-81.804189
14934,41004,41004,F,H2H,PostMove,41004 PostMove,5/29/2019 20:00:0,33.246963,-81.804239
14935,41004,41004,F,H2H,PostMove,41004 PostMove,5/29/2019 22:00:0,33.243314,-81.806617
14936,41004,41004,F,H2H,PostMove,41004 PostMove,5/30/2019 0:00:0,33.244731,-81.807711
14937,41004,41004,F,H2H,PostMove,41004 PostMove,5/30/2019 2:00:0,33.24407,-81.807787
14938,41004,41004,F,H2H,PostMove,41004 PostMove,5/30/2019 4:00:0,33.245958,-81.808181
14939,41004,41004,F,H2H,PostMove,41004 PostMove,5/30/2019 6:00:0,33.246016,-81.808207
14940,41004,41004,F,H2H,PostMove,41004 PostMove,5/30/2019 12:00:0,33.245361,-81.807329
14941,41004,41004,F,H2H,PostMove,41004 PostMove,5/30/2019 18:00:0,33.245583,-81.808143
14942,41004,41004,F,H2H,PostMove,41004 PostMove,5/30/2019 20:00:0,33.247141,-81.808169
14943,41004,41004,F,H2H,PostMove,41004 PostMove,5/30/2019 22:00:0,33.247008,-81.808321
14944,41004,41004,F,H2H,PostMove,41004 PostMove,5/31/2019 0:00:0,33.247147,-81.808181
14945,41004,41004,F,H2H,PostMove,41004 PostMove,5/31/2019 2:00:0,33.244852,-81.807596
14946,41004,41004,F,H2H,PostMove,41004 PostMove,5/31/2019 4:00:0,33.24599,-81.808092
14947,41004,41004,F,H2H,PostMove,41004 PostMove,5/31/2019 6:00:0,33.245984,-81.808703
14948,41004,41004,F,H2H,PostMove,41004 PostMove,5/31/2019 12:00:0,33.245895,-81.80869
14949,41004,41004,F,H2H,PostMove,41004 PostMove,5/31/2019 18:00:0,33.245863,-81.808652
14950,41004,41004,F,H2H,PostMove,41004 PostMove,5/31/2019 20:00:0,33.245583,-81.806528
14951,41004,41004,F,H2H,PostMove,41004 PostMove,5/31/2019 22:00:0,33.243752,-81.806147
14952,41004,41004,F,H2H,PostMove,41004 PostMove,6/1/2019 2:00:0,33.244579,-81.806757
14953,41004,41004,F,H2H,PostMove,41004 PostMove,6/1/2019 4:00:0,33.245908,-81.808258
14954,41004,41004,F,H2H,PostMove,41004 PostMove,6/1/2019 6:00:0,33.245297,-81.807469
14955,41004,41004,F,H2H,PostMove,41004 PostMove,6/1/2019 12:00:0,33.244948,-81.807317
14956,41004,41004,F,H2H,PostMove,41004 PostMove,6/1/2019 20:00:0,33.244051,-81.806872
14957,41004,41004,F,H2H,PostMove,41004 PostMove,6/1/2019 22:00:0,33.244121,-81.806071
14958,41004,41004,F,H2H,PostMove,41004 PostMove,6/2/2019 0:00:0,33.246435,-81.806617
14959,41004,41004,F,H2H,PostMove,41004 PostMove,6/2/2019 2:00:0,33.241419,-81.804697
14960,41004,41004,F,H2H,PostMove,41004 PostMove,6/2/2019 4:00:0,33.247084,-81.801582
14961,41004,41004,F,H2H,PostMove,41004 PostMove,6/2/2019 6:00:0,33.248794,-81.799382
14962,41004,41004,F,H2H,PostMove,41004 PostMove,6/2/2019 20:00:0,33.248394,-81.799051
14963,41004,41004,F,H2H,PostMove,41004 PostMove,6/2/2019 22:00:0,33.248552,-81.799204
14964,41004,41004,F,H2H,PostMove,41004 PostMove,6/3/2019 0:00:0,33.248381,-81.799344
14965,41004,41004,F,H2H,PostMove,41004 PostMove,6/3/2019 2:00:0,33.243117,-81.804023
14966,41004,41004,F,H2H,PostMove,41004 PostMove,6/3/2019 4:00:0,33.242455,-81.804303
14967,41004,41004,F,H2H,PostMove,41004 PostMove,6/3/2019 6:00:0,33.248858,-81.798988
14968,41004,41004,F,H2H,PostMove,41004 PostMove,6/3/2019 12:00:0,33.248126,-81.80045
14969,41004,41004,F,H2H,PostMove,41004 PostMove,6/3/2019 18:00:0,33.24833,-81.800018
14970,41004,41004,F,H2H,PostMove,41004 PostMove,6/3/2019 20:00:0,33.248419,-81.799344
14971,41004,41004,F,H2H,PostMove,41004 PostMove,6/3/2019 22:00:0,33.243644,-81.803794
14972,41004,41004,F,H2H,PostMove,41004 PostMove,6/4/2019 0:00:0,33.250937,-81.805791
14973,41004,41004,F,H2H,PostMove,41004 PostMove,6/4/2019 2:00:0,33.249271,-81.804049
14974,41004,41004,F,H2H,PostMove,41004 PostMove,6/4/2019 4:00:0,33.24674,-81.804011
14975,41004,41004,F,H2H,PostMove,41004 PostMove,6/4/2019 6:00:0,33.248317,-81.799344
14976,41004,41004,F,H2H,PostMove,41004 PostMove,6/4/2019 12:00:0,33.247453,-81.800031
15459,41005,41005,M,H2H,PostMove,41005 PostMove,11/8/2018 0:00:0,33.356947,-81.620562
15460,41005,41005,M,H2H,PostMove,41005 PostMove,11/8/2018 2:00:0,33.356985,-81.620562
15461,41005,41005,M,H2H,PostMove,41005 PostMove,11/8/2018 4:00:0,33.35696,-81.620447
15462,41005,41005,M,H2H,PostMove,41005 PostMove,11/8/2018 6:00:0,33.356852,-81.620269
15463,41005,41005,M,H2H,PostMove,41005 PostMove,11/8/2018 12:00:0,33.35689,-81.620371
15464,41005,41005,M,H2H,PostMove,41005 PostMove,11/8/2018 18:00:0,33.356922,-81.620435
15465,41005,41005,M,H2H,PostMove,41005 PostMove,11/8/2018 20:00:0,33.356922,-81.620346
15466,41005,41005,M,H2H,PostMove,41005 PostMove,11/8/2018 22:00:0,33.356864,-81.620396
15467,41005,41005,M,H2H,PostMove,41005 PostMove,11/9/2018 0:00:0,33.356801,-81.620295
15468,41005,41005,M,H2H,PostMove,41005 PostMove,11/9/2018 2:00:0,33.356845,-81.620384
15469,41005,41005,M,H2H,PostMove,41005 PostMove,11/9/2018 4:00:0,33.356947,-81.620358
15470,41005,41005,M,H2H,PostMove,41005 PostMove,11/9/2018 6:00:0,33.356947,-81.620371
15471,41005,41005,M,H2H,PostMove,41005 PostMove,11/9/2018 12:00:0,33.356864,-81.620295
15472,41005,41005,M,H2H,PostMove,41005 PostMove,11/9/2018 18:00:0,33.356953,-81.620346
15473,41005,41005,M,H2H,PostMove,41005 PostMove,11/9/2018 20:00:0,33.359967,-81.620409
15474,41005,41005,M,H2H,PostMove,41005 PostMove,11/9/2018 22:00:0,33.363235,-81.625483
15475,41005,41005,M,H2H,PostMove,41005 PostMove,11/10/2018 0:00:0,33.36101,-81.627428
15476,41005,41005,M,H2H,PostMove,41005 PostMove,11/10/2018 2:00:0,33.359586,-81.630912
15477,41005,41005,M,H2H,PostMove,41005 PostMove,11/10/2018 4:00:0,33.360832,-81.627899
15478,41005,41005,M,H2H,PostMove,41005 PostMove,11/10/2018 6:00:0,33.356973,-81.620358
15479,41005,41005,M,H2H,PostMove,41005 PostMove,11/10/2018 12:00:0,33.356947,-81.62032
15480,41005,41005,M,H2H,PostMove,41005 PostMove,11/10/2018 18:00:0,33.356928,-81.620384
15481,41005,41005,M,H2H,PostMove,41005 PostMove,11/10/2018 20:00:0,33.356801,-81.620778
15482,41005,41005,M,H2H,PostMove,41005 PostMove,11/10/2018 22:00:0,33.362269,-81.619684
15483,41005,41005,M,H2H,PostMove,41005 PostMove,11/11/2018 0:00:0,33.364691,-81.624567
15484,41005,41005,M,H2H,PostMove,41005 PostMove,11/11/2018 2:00:0,33.363737,-81.626856
15485,41005,41005,M,H2H,PostMove,41005 PostMove,11/11/2018 4:00:0,33.362943,-81.628089
15486,41005,41005,M,H2H,PostMove,41005 PostMove,11/11/2018 6:00:0,33.363508,-81.627937
15487,41005,41005,M,H2H,PostMove,41005 PostMove,11/11/2018 12:00:0,33.363483,-81.627009
15488,41005,41005,M,H2H,PostMove,41005 PostMove,11/11/2018 18:00:0,33.363369,-81.627034
15489,41005,41005,M,H2H,PostMove,41005 PostMove,11/11/2018 20:00:0,33.361893,-81.626653
15490,41005,41005,M,H2H,PostMove,41005 PostMove,11/11/2018 22:00:0,33.362294,-81.626271
15491,41005,41005,M,H2H,PostMove,41005 PostMove,11/12/2018 0:00:0,33.36382,-81.623118
15492,41005,41005,M,H2H,PostMove,41005 PostMove,11/12/2018 2:00:0,33.363839,-81.628
15493,41005,41005,M,H2H,PostMove,41005 PostMove,11/12/2018 4:00:0,33.363909,-81.628039
15494,41005,41005,M,H2H,PostMove,41005 PostMove,11/12/2018 6:00:0,33.362561,-81.629132
